snomedctdescriptionid,snomedctconceptid
16532501000001118,212311000001105
16532601000001119,212311000001105
16532701000001112,827011000001105
16532801000001115,827011000001105
16532901000001114,805111000001105
18155501000001110,4473011000001102
18155601000001114,4473011000001102
18374501000001118,5367611000001107
18566901000001113,5454611000001103
18587301000001112,5460311000001105
18589101000001115,5462411000001102
18648901000001113,5506311000001102
18649101000001119,5506711000001103
18888501000001119,5624811000001101
18888601000001115,5624811000001101
18888701000001113,5625011000001106
18888801000001116,5625011000001106
18888901000001110,5625211000001101
18889001000001117,5625211000001101
18889101000001116,5625411000001102
18889201000001111,5625411000001102
20235301000001118,7846711000001109
20737101000001117,8310711000001109
20737201000001112,8310711000001109
20737501000001110,8311111000001102
20737601000001114,8311111000001102
20737701000001116,8311611000001105
20737801000001113,8311611000001105
20737901000001119,8311911000001104
20738001000001117,8311911000001104
20738101000001116,8312211000001101
20738201000001111,8312211000001101
20738301000001119,8312311000001109
20738401000001110,8312311000001109
20738501000001114,8312811000001100
20738601000001113,8312811000001100
20738701000001115,8313211000001107
20738801000001112,8313211000001107
20738901000001118,8313311000001104
20739001000001111,8313311000001104
20739101000001112,8313911000001103
20739201000001117,8313911000001103
20739301000001114,8314011000001100
20739401000001118,8314011000001100
20739501000001119,8314111000001104
20739601000001115,8314111000001104
20739701000001113,8314611000001107
20739801000001116,8314611000001107
20739901000001110,8314911000001101
20740001000001115,8314911000001101
20740101000001119,8315311000001103
20740201000001114,8315311000001103
20740301000001117,8315611000001108
20740401000001113,8315611000001108
20740501000001112,8315811000001107
20740601000001111,8315811000001107
20740701000001118,8316011000001105
20740801000001110,8316011000001105
20740901000001116,8316411000001101
20741001000001113,8316411000001101
20741101000001114,8316711000001107
20741201000001119,8316711000001107
20741301000001111,8317011000001108
20741501000001116,8317311000001106
20741601000001117,8317311000001106
20741701000001110,8317611000001101
20741901000001112,8317911000001107
20742001000001116,8317911000001107
20742301000001118,8318611000001102
20742401000001114,8318611000001102
20742701000001119,8319211000001109
20742801000001111,8319211000001109
20743101000001110,8319811000001105
20743201000001115,8319811000001105
20743301000001112,8320111000001102
20743401000001116,8320111000001102
20743501000001117,8320611000001105
20743601000001118,8320611000001105
20743701000001111,8320811000001109
20743801000001119,8320811000001109
20770101000001115,8321211000001102
20770201000001110,8321211000001102
20770501000001113,8321811000001101
20770601000001112,8321811000001101
20770701000001119,8322111000001103
20770801000001111,8322111000001103
20770901000001117,8322411000001108
20771001000001114,8322411000001108
20771101000001110,8322811000001105
20771201000001115,8322811000001105
20771501000001117,8323311000001106
20771601000001118,8323311000001106
20771701000001111,8323611000001101
20771801000001119,8323611000001101
20771901000001113,8324011000001105
20772001000001117,8324011000001105
20772101000001116,8324211000001100
20772201000001111,8324211000001100
20772301000001119,8324711000001107
20772401000001110,8324711000001107
20772501000001114,8324811000001104
20772601000001113,8324811000001104
20772701000001115,8325311000001107
20772801000001112,8325311000001107
20772901000001118,8325411000001100
20773001000001110,8325411000001100
20773101000001111,8325711000001106
20773201000001116,8325711000001106
20773301000001113,8325911000001108
20773701000001112,8326511000001108
20773801000001115,8326511000001108
20774501000001115,8327811000001108
20774601000001116,8327811000001108
20775101000001112,8328611000001108
20775701000001113,8329511000001103
20775801000001116,8329511000001103
20777101000001119,8331311000001107
20777201000001114,8331311000001107
21014701000001113,8458611000001101
21014801000001116,8458611000001101
21014901000001110,8459111000001102
21015301000001113,8459711000001101
21015401000001117,8459711000001101
21015701000001112,8460311000001104
21015801000001115,8460311000001104
21015901000001114,8460511000001105
21016001000001117,8460511000001105
21016501000001114,8461511000001103
21016601000001113,8461511000001103
21016701000001115,8461811000001100
21016901000001118,8462111000001102
21017001000001119,8462111000001102
21017101000001118,8462411000001107
21017201000001113,8462411000001107
21017301000001116,8462711000001101
21017401000001112,8462711000001101
21017501000001111,8463111000001108
21017601000001110,8463111000001108
21017901000001115,8463611000001100
21018001000001118,8463611000001100
21018101000001117,8463911000001106
21018301000001115,8464211000001104
21066901000001117,8743511000001104
21067001000001118,8743511000001104
21068101000001116,8743811000001101
21068201000001111,8743811000001101
21242101000001118,8807311000001106
21242201000001113,8807311000001106
22008501000001114,1061011000001107
22008601000001113,1061011000001107
22011901000001113,1100711000001105
22012001000001117,1100711000001105
22026701000001114,1289011000001103
22026801000001117,1289011000001103
22026901000001111,980811000001101
22027001000001110,980811000001101
22027101000001111,1040911000001109
22027201000001116,1040911000001109
22034101000001115,1323511000001105
22034201000001110,1323511000001105
22034301000001118,947911000001103
22034401000001114,947911000001103
22034701000001119,1046811000001102
22034801000001111,1046811000001102
22057101000001110,988511000001101
22057201000001115,988511000001101
22058301000001113,1251811000001103
22058401000001117,1251811000001103
22061901000001112,1012611000001107
22062001000001116,1012611000001107
22062301000001118,1210211000001103
22062401000001114,1210211000001103
22147301000001118,1246211000001109
22147401000001114,1246211000001109
22425101000001111,1187511000001102
22425201000001116,1187511000001102
22425301000001113,1246911000001100
22425401000001117,1246911000001100
22723901000001119,8318311000001107
22724001000001116,8318311000001107
22724301000001118,8317711000001105
22724401000001114,8317711000001105
22724501000001113,8317511000001100
22724601000001112,8317511000001100
22724701000001119,8317211000001103
22724801000001111,8317211000001103
22724901000001117,8316911000001109
22725001000001117,8316911000001109
22725101000001116,8316611000001103
22725201000001111,8316611000001103
22725301000001119,8316311000001108
22725401000001110,8316311000001108
22725501000001114,8315711000001104
22725601000001113,8315711000001104
22725701000001115,8315511000001109
22725801000001112,8315511000001109
22725901000001118,8315211000001106
22726001000001110,8315211000001106
22726101000001111,8315111000001100
22726201000001116,8315111000001100
22726301000001113,8314811000001106
22726401000001117,8314811000001106
22726501000001118,8314511000001108
22726601000001119,8314511000001108
22726701000001112,8313811000001108
22726801000001115,8313811000001108
22726901000001114,8313711000001100
22727001000001113,8313711000001100
22727101000001114,8313611000001109
22727201000001119,8313611000001109
22727301000001111,8313011000001102
22727401000001115,8313011000001102
22727501000001116,8312911000001105
22727601000001117,8312911000001105
22727701000001110,8312711000001108
22727801000001118,8312711000001108
22727901000001112,8312511000001103
22728001000001114,8312511000001103
22728101000001110,8312111000001107
22728201000001115,8312111000001107
22728301000001112,8311711000001101
22728401000001116,8311711000001101
22728501000001117,8311511000001106
22728601000001118,8311511000001106
22728901000001113,8311011000001103
22729001000001115,8311011000001103
22729101000001119,8310611000001100
22729201000001114,8310611000001100
22883501000001116,5531311000001100
22883601000001117,5531311000001100
22884301000001113,5528611000001104
22884401000001117,5528611000001104
22921101000001111,7658411000001107
22921201000001116,7658411000001107
22933101000001114,5506611000001107
22933201000001119,5506611000001107
22933301000001111,5506511000001108
22933401000001115,5506511000001108
22943901000001113,5454511000001102
22944001000001111,5454511000001102
22951701000001113,8807211000001103
22951801000001116,8807211000001103
23005701000001117,5367511000001108
23005801000001114,5367511000001108
23005901000001115,5366811000001109
23006001000001112,5366811000001109
23014901000001117,8743711000001109
23015001000001117,8743711000001109
23015101000001116,8743411000001103
23015201000001111,8743411000001103
23448301000001110,8464111000001105
23448401000001119,8464111000001105
23448501000001115,8463711000001109
23448601000001116,8463711000001109
23448701000001114,8463311000001105
23448801000001117,8463311000001105
23448901000001111,8463011000001107
23449001000001118,8463011000001107
23449301000001115,8462511000001106
23449401000001111,8462511000001106
23449501000001110,8462311000001100
23449601000001114,8462311000001100
23449701000001116,8462011000001103
23449801000001113,8462011000001103
23449901000001119,8461411000001102
23450001000001112,8461411000001102
23450101000001113,8461211000001101
23450201000001118,8461211000001101
23450701000001114,8460211000001107
23450801000001117,8460211000001107
23450901000001111,8460111000001101
23451001000001119,8460111000001101
23451301000001116,8459511000001106
23451401000001112,8459511000001106
23451501000001111,8459011000001103
23451601000001110,8459011000001103
23451901000001115,8458511000001100
23452001000001111,8458511000001100
23630501000001116,8330911000001101
23630601000001117,8330911000001101
23631301000001117,8329211000001101
23631401000001113,8329211000001101
23631901000001116,8328211000001106
23632001000001112,8328211000001106
23632301000001110,8327711000001100
23632401000001119,8327711000001100
23633101000001118,8326211000001105
23633201000001113,8326211000001105
23633501000001111,8325611000001102
23633601000001110,8325611000001102
23633701000001117,8325211000001104
23633801000001114,8325211000001104
23633901000001115,8325111000001105
23634001000001117,8325111000001105
23634101000001116,8324611000001103
23634201000001111,8324611000001103
23634301000001119,8324511000001102
23634401000001110,8324511000001102
23634501000001114,8324111000001106
23634601000001113,8324111000001106
23634701000001115,8323911000001107
23634801000001112,8323911000001107
23634901000001118,8323811000001102
23635001000001118,8323811000001102
23635101000001117,8323511000001100
23635201000001112,8323511000001100
23635301000001115,8323111000001109
23635401000001111,8323111000001109
23635501000001110,8322711000001102
23635601000001114,8322711000001102
23635901000001119,8322311000001101
23636001000001111,8322311000001101
23636101000001112,8321911000001106
23636201000001117,8321911000001106
23636301000001114,8321711000001109
23636401000001118,8321711000001109
23636501000001119,8321011000001107
23636601000001115,8321011000001107
23636901000001110,8320411000001107
23637001000001114,8320411000001107
23637101000001110,8320311000001100
23637201000001115,8320311000001100
23637301000001112,8319911000001100
23637401000001116,8319911000001100
23637501000001117,8319611000001106
23637601000001118,8319611000001106
23637901000001113,8319011000001104
23638001000001110,8319011000001104
23690301000001115,8458811000001102
23690401000001111,8458811000001102
23690501000001110,8459311000001100
23690901000001119,8459811000001109
23691001000001111,8459811000001109
23691301000001114,8460611000001109
23691401000001118,8460611000001109
23691501000001119,8460811000001108
23691601000001115,8460811000001108
23692101000001118,8461711000001108
23692201000001113,8461711000001108
23692301000001116,8461911000001105
23692501000001111,8462211000001108
23692601000001110,8462211000001108
23692701000001117,8462611000001105
23692801000001114,8462611000001105
23692901000001115,8462811000001109
