snomedctdescriptionid,snomedctconceptid
4556154014,1149503009
4556155010,1149504003
4556156011,1149504003
4556157019,1149505002
4556158012,1149505002
4556167012,1149509008
4556168019,1149509008
4556169010,1149509008
4556172015,1149511004
4556173013,1149511004
4556174019,1149511004
4556195012,1149520008
4556196013,1149520008
4556197016,1149520008
4556200015,1149522000
4556201016,1149522000
4556202011,1149522000
4556203018,1149523005
4556204012,1149523005
4556205013,1149523005
4556208010,1149525003
4556209019,1149525003
4556210012,1149525003
4556322013,1149504003
4556323015,1149505002
4556324014,1149502004
4556326011,1149503009
4564303016,1153431000
4564304010,1153431000
4564305011,1153431000
4564306012,1153432007
4564307015,1153432007
4564308013,1153432007
4564309017,1153433002
4564310010,1153433002
4564311014,1153433002
4564316016,1153434008
4564317013,1153434008
4564318015,1153434008
4564323015,1153435009
4564324014,1153435009
4564325010,1153435009
4564415016,1153447003
4564416015,1153447003
4564417012,1153447003
4569503015,1153438006
4569504014,1153438006
4569505010,1153438006
4569506011,1153439003
4569507019,1153439003
4569508012,1153439003
4569509016,1153437001
4569510014,1153437001
4569511013,1153437001
4569512018,1153436005
4569513011,1153436005
4569514017,1153436005
4569515016,1153441002
4569516015,1153441002
4569517012,1153441002
4569518019,1153440001
4569519010,1153440001
4569520016,1153440001
4569521017,1153442009
4569522012,1153442009
4569523019,1153442009
4569524013,1153443004
4569525014,1153443004
4569526010,1153443004
4569527018,1153444005
4569528011,1153444005
4569529015,1153444005
4569530013,1153445006
4569531012,1153445006
4569532017,1153445006
4569533010,1153446007
4569534016,1153446007
4569535015,1153446007
4580251012,1157288001
4580252017,1157288001
4596257016,408491002
4636298014,1172874001
4636299018,1172874001
4636300014,1172875000
4636301013,1172875000
4636302018,1172876004
4636303011,1172876004
4651588011,1179517005
4651589015,1179517005
4651590012,1179518000
4651591011,1179518000
4651592016,1179519008
4651593014,1179519008
4651594015,1179520002
4651595019,1179520002
4651596018,1179521003
4651597010,1179521003
4668444012,1186955003
4668445013,1186955003
4668446014,1186956002
4668447017,1186956002
4668448010,1186957006
4668449019,1186957006
4668450019,1186958001
4668451015,1186958001
4668455012,1186959009
4668456013,1186959009
4668457016,1186959009
4688148013,1193663008
4688149017,1193663008
4688150017,1193663008
4688151018,1193664002
4688152013,1193664002
4688153015,1193665001
4688154014,1193665001
4688155010,1193665001
4688730012,1193819002
4688731011,1193819002
4688732016,1193819002
4688733014,1193820008
4688734015,1193820008
4688735019,1193821007
4688736018,1193821007
4688739013,1193822000
4688740010,1193822000
4688744018,1193823005
4688745017,1193823005
4688749011,1193824004
4688750011,1193824004
4688751010,1193824004
4688755018,1193825003
4688756017,1193825003
4688757014,1193825003
4945130016,1201814000
4945131017,1201814000
4945132012,1201814000
5033978018,1216967007
5033979014,1216967007
5033980012,1216968002
5033981011,1216968002
5033982016,1216969005
5033983014,1216969005
5033984015,1216970006
5033985019,1216970006
5033986018,1216971005
5033987010,1216971005
5033988017,1216971005
5035547010,1217308000
5035548017,1217308000
5035549013,1217308000
5035550013,1217308000
5035634011,1217323005
5035635012,1217323005
5035637016,1217323005
5035638014,1217324004
5035639018,1217324004
5035640016,1217324004
5035641017,1217324004
5035642012,1217324004
5035643019,1217325003
5035644013,1217325003
5035645014,1217326002
5035646010,1217326002
5035647018,1217327006
5035648011,1217327006
5035649015,1217328001
5035650015,1217328001
5067480014,1230172000
5067481013,1230172000
5067482018,1230172000
5072561016,1231401009
5072562011,1231401009
5072563018,1231401009
5072564012,1231402002
5072565013,1231402002
5072566014,1231403007
5072567017,1231403007
5072568010,1231404001
5072569019,1231404001
5072570018,1231405000
5072571019,1231405000
5072572014,1231406004
5072573016,1231406004
5072574010,1231406004
5072575011,1231407008
5072576012,1231407008
5072577015,1231407008
5073308018,1231531001
5073309014,1231531001
5073310016,1231531001
5073311017,1231532008
5073312012,1231532008
5073313019,1231533003
5073314013,1231533003
5073315014,1231534009
5073316010,1231534009
5073317018,1231535005
5073318011,1231535005
5074070013,1231736009
5074071012,1231736009
5074072017,1231736009
5074280016,1231777008
5074281017,1231777008
5074282012,1231777008
5089555010,1236889001
5089556011,1236889001
5089557019,1236890005
5089558012,1236890005
5089559016,1236891009
5089560014,1236891009
5089561013,1236892002
5089562018,1236892002
5089563011,1236893007
5089564017,1236893007
5089565016,1236893007
5110516012,1240358000
5110517015,1240358000
5110518013,1240358000
5110543019,1240366009
5110544013,1240366009
5110545014,1240367000
5110546010,1240367000
5110547018,1240368005
5110548011,1240368005
5110549015,1240369002
5110550015,1240369002
5110574017,1240375006
5110575016,1240375006
5110576015,1240375006
221000237114,3931000237101
11001000237112,3931000237101
43701000001118,37076011000001107
43721000001113,37076011000001107
43761000001119,37075711000001101
43771000001112,37075711000001101
69471000001111,40603411000001102
69481000001113,40603411000001102
69551000001117,40602911000001103
69561000001119,40602911000001103
69821000001110,40602711000001100
69841000001117,40602711000001100
103281000001119,40602811000001108
103291000001117,40602811000001108
103441000001112,40603111000001107
103451000001110,40603111000001107
110941000001110,36169111000001102
110951000001113,36169111000001102
111161000001115,32760311000001101
111171000001113,32760311000001101
114021000001112,39323111000001109
114041000001119,39323111000001109
118381000001117,18514211000001106
118391000001115,18514211000001106
123201000001115,39323211000001103
123221000001110,39323211000001103
127221000001118,18514311000001103
127241000001111,18514311000001103
151711000000114,104581000000103
160521000000113,107131000000103
167841000001117,37094311000001105
167851000001119,37094311000001105
173701000001110,37093811000001104
173721000001115,37093811000001104
179651000000118,104581000000103
184851000000112,107131000000103
193421000000115,117251000000102
199481000001117,37094111000001108
199491000001115,37094111000001108
200671000000111,121991000000102
203741000001118,37094411000001103
203751000001115,37094411000001103
204781000000111,117251000000102
211271000000116,121991000000102
225271000001112,37180311000001107
225281000001114,37180311000001107
227551000000110,167661000000103
227971000001111,37180411000001100
227981000001113,37180411000001100
231651000000119,172261000000105
239811000000118,167661000000103
243371000000117,172261000000105
274191000001115,37272411000001108
274201000001118,37272411000001108
274491000001112,37272211000001109
274501000001115,37272211000001109
287151000001111,37272511000001107
287161000001114,37272511000001107
291691000001119,37272311000001101
291701000001119,37272311000001101
323821000001115,37210011000001108
323841000001113,37210011000001108
323871000001116,37209611000001109
323881000001119,37209611000001109
331151000001117,37209811000001108
331161000001119,37209811000001108
333591000001117,37210211000001103
333601000001114,37210211000001103
396001000001119,40603511000001103
396021000001114,40603511000001103
412951000001113,37695411000001107
412961000001111,37695411000001107
414221000001117,37695711000001101
414241000001110,37695711000001101
415491000001119,37695611000001105
415501000001111,37695611000001105
424021000001117,37730511000001101
424041000001110,37730511000001101
424971000001117,37741911000001100
424981000001115,37741911000001100
425851000001115,37741711000001102
425861000001117,37741711000001102
427191000001112,37741811000001105
427201000001114,37741811000001105
428651000001111,37742011000001107
428661000001114,37742011000001107
438581000001117,37755511000001107
438591000001115,37755511000001107
440401000001112,37755611000001106
440421000001117,37755611000001106
447481000001115,37765911000001106
447491000001118,37765911000001106
448581000001118,37766111000001102
448591000001116,37766111000001102
458071000001114,38155911000001104
458081000001111,38155911000001104
538761000001113,37893211000001101
538771000001115,37893211000001101
539101000001117,37892911000001103
539121000001112,37892911000001103
540441000001118,37874811000001109
540451000001115,37874811000001109
540561000001118,37893311000001109
540571000001111,37893311000001109
540801000001119,37893111000001107
540821000001114,37893111000001107
540841000001116,37874911000001104
540851000001118,37874911000001104
777411000000119,405111000000101
807701000000117,405111000000101
1119861000001110,32760411000001108
1119871000001117,32760411000001108
1121761000001114,36169211000001108
1121771000001116,36169211000001108
1140331000001112,111841000001109
1142171000001112,111841000001109
1142871000001115,111081000001107
1144261000001116,111081000001107
1147071000001111,38019311000001102
1147081000001113,38019311000001102
1147491000001117,38017711000001106
1147501000001114,38017711000001106
1148291000001117,38017811000001103
1148301000001118,38017811000001103
1149591000001111,38018111000001106
1149601000001119,38018111000001106
1167691000001112,41103411000001108
1167701000001112,41103411000001108
1170081000001110,40330911000001104
1170091000001112,40330911000001104
1188851000001117,38095411000001105
1188861000001119,38095411000001105
1189071000001113,38095611000001108
1189081000001110,38095611000001108
1204021000001111,38095711000001104
1204041000001118,38095711000001104
1219891000001115,37565411000001102
1219901000001119,37565411000001102
1219951000001118,37565711000001108
1219961000001115,37565711000001108
1220491000001117,37565311000001109
1220501000001114,37565311000001109
1220521000001119,37565511000001103
1220541000001112,37565511000001103
1232081000001111,40331111000001108
1232091000001113,40331111000001108
1237871000001119,34880711000001106
1237881000001117,34880711000001106
1249581000001111,38156011000001107
1249591000001113,38156011000001107
1285651000001110,41103211000001109
1285661000001113,41103211000001109
1286941000001113,41103311000001101
1286951000001111,41103311000001101
1287601000001118,41103711000001102
1287621000001113,41103711000001102
1294061000001119,40362911000001109
1294071000001112,40362911000001109
1294501000001110,40331011000001107
1294521000001115,40331011000001107
1295681000001119,40363011000001101
1295691000001117,40363011000001101
1295881000001118,40331211000001102
1295891000001116,40331211000001102
1317561000001111,38259611000001106
1317571000001118,38259611000001106
1318681000001119,38259811000001105
1318691000001117,38259811000001105
1483881000001117,38437411000001104
1483891000001115,38437411000001104
1492641000001118,38438011000001109
1492651000001115,38438011000001109
1501801000001115,38750211000001107
1501821000001110,38750211000001107
1502881000001117,38739711000001108
1502891000001115,38739711000001108
1503701000001113,38739811000001100
1503721000001118,38739811000001100
1512291000001116,9557311000001100
1512301000001117,9557311000001100
1515021000001119,9557111000001102
1515041000001112,9557111000001102
1515691000001111,16640211000001105
1515701000001111,16640211000001105
1519091000001118,34880911000001108
1519101000001112,34880911000001108
1519521000001114,16640011000001100
1519541000001116,16640011000001100
1536061000001112,38785011000001102
1536071000001119,38785011000001102
1537301000001114,38784811000001107
1537321000001119,38784811000001107
1538801000001117,38784911000001102
1538821000001112,38784911000001102
1539641000001112,38785111000001101
1539651000001110,38785111000001101
1574771000001114,38896511000001101
1574781000001111,38896511000001101
1594361000001113,38952611000001103
1594371000001115,38952611000001103
1595341000001111,38952711000001107
1595351000001114,38952711000001107
1603351000001116,40621911000001104
1603361000001118,40621911000001104
1603691000001118,40622011000001106
1603731000001110,40622011000001106
1605881000001118,38990711000001102
1605891000001116,38990711000001102
1606161000001112,38994311000001109
1606171000001119,38994311000001109
1607061000001114,35134611000001100
1607071000001116,35134611000001100
1609021000001112,35134811000001101
1609041000001119,35134811000001101
1610241000001115,38990811000001105
1610251000001117,38990811000001105
1610661000001117,38994611000001104
1610671000001110,38994611000001104
1611771000001111,35134711000001109
1611781000001113,35134711000001109
1612301000001114,35134911000001106
1612321000001119,35134911000001106
1614191000001113,39023011000001107
1614201000001110,39023011000001107
1614221000001115,39023911000001106
1614241000001113,39023911000001106
1614251000001111,39023411000001103
1614261000001114,39023411000001103
1614271000001116,39023511000001104
1614281000001119,39023511000001104
1614291000001117,39022911000001104
1614301000001118,39022911000001104
1614321000001113,39023111000001108
1614341000001115,39023111000001108
1614371000001112,39023811000001101
1614381000001114,39023811000001101
1614391000001111,39022511000001106
1614401000001114,39022511000001106
1614451000001110,39020311000001104
1614461000001113,39020311000001104
1614521000001118,39020611000001109
1614541000001111,39020611000001109
1614571000001119,39021711000001108
1614581000001117,39021711000001108
1614721000001114,39022711000001101
1614741000001116,39022711000001101
1614821000001116,39023711000001109
1614841000001114,39023711000001109
1614871000001117,39023211000001102
1614881000001115,39023211000001102
1614891000001118,39021011000001106
1614901000001117,39021011000001106
1614951000001116,39022811000001109
1614961000001118,39022811000001109
1615171000001110,39022611000001105
1615181000001112,39022611000001105
1615221000001116,39024011000001109
1615241000001114,39024011000001109
1615291000001118,39023611000001100
1615301000001119,39023611000001100
1615351000001118,39021811000001100
1615361000001115,39021811000001100
1615371000001113,39020511000001105
1615381000001110,39020511000001105
1615421000001115,39023311000001105
1615441000001113,39023311000001105
1615821000001117,39012511000001102
1615841000001110,39012511000001102
1616391000001115,39012811000001104
1616401000001117,39012811000001104
1616491000001110,39010911000001105
1616501000001118,39010911000001105
1616821000001110,39010711000001108
1616841000001117,39010711000001108
1617621000001112,39012711000001107
1617641000001119,39012711000001107
1618471000001110,39011011000001102
1618481000001112,39011011000001102
1619121000001114,39010811000001100
1619141000001116,39010811000001100
1619351000001116,39013011000001101
1619361000001118,39013011000001101
1647451000001110,39057611000001109
1647461000001113,39057611000001109
1648171000001113,39052611000001106
1648181000001110,39052611000001106
1649271000001114,39052411000001108
