snomedctdescriptionid,snomedctconceptid
3734896014,777302001
3734897017,777302001
3735729014,777709007
3735730016,777709007
3740806013,779551005
3740807016,779551005
3742324010,780277004
3742325011,780277004
3742962015,780586008
3742963013,780586008
3757720016,783119004
3757721017,783119004
3758528012,783322005
3758529016,783322005
3762008013,441252003
3762009017,441252003
3762010010,441254002
3762011014,441254002
3762012019,441251005
3762013012,441251005
3762255011,784251003
3762256012,784251003
3762257015,784252005
3762258013,784252005
3762265017,784254006
3762266016,784254006
3762267013,784255007
3762268015,784255007
4570951011,1155964008
4570952016,1155964008
4570955019,1155964008
4965174014,1208585006
4965175010,1208585006
4965176011,1208586007
4965177019,1208586007
4965178012,1208587003
4965179016,1208587003
4965180018,1208588008
4965181019,1208588008
4965182014,1208589000
4965183016,1208589000
5036735012,1217567006
5036736013,1217567006
5089535014,1236879000
5089536010,1236879000
5182635018,1269092006
5182636017,1269092006
114291000001118,39362011000001107
114301000001119,39362011000001107
116051000001112,39362111000001108
116061000001110,39362111000001108
123481000001112,39362211000001102
123491000001114,39362211000001102
142061000001115,18072211000001106
142071000001113,18072211000001106
142681000001119,18072011000001101
142691000001117,18072011000001101
150161000001116,18071811000001103
150171000001114,18071811000001103
220191000001114,37143011000001105
220201000001111,37143011000001105
220991000001111,37143411000001101
221001000001110,37143411000001101
222621000001119,37143111000001106
222641000001112,37143111000001106
222651000001110,37143611000001103
222661000001113,37143611000001103
224991000001119,37180711000001106
225001000001112,37180711000001106
228451000001114,37180811000001103
228461000001112,37180811000001103
250901000001119,18071911000001108
250921000001114,18071911000001108
254681000001114,18072311000001103
254691000001111,18072311000001103
344941000001118,37489611000001109
344951000001115,37489611000001109
347901000001111,37489711000001100
347921000001116,37489711000001100
418091000001118,37717511000001109
418101000001112,37717511000001109
450051000001116,37823011000001104
450061000001118,37823011000001104
451121000001116,37822811000001102
451141000001114,37822811000001102
451221000001111,37822611000001101
451241000001118,37822611000001101
452071000001112,37822911000001107
452081000001114,37822911000001107
452771000001110,37822711000001105
452781000001112,37822711000001105
453191000001119,37823111000001103
453201000001117,37823111000001103
555681000001116,18072111000001100
555691000001119,18072111000001100
1124891000001114,39459111000001102
1124901000001110,39459111000001102
1140151000001116,112751000001106
1140281000001116,114071000001107
1141601000001115,114071000001107
1144691000001111,112751000001106
1237021000001113,3697011000001101
1237041000001115,3697011000001101
1295781000001113,40355911000001107
1295791000001110,40355911000001107
1514991000001116,3697411000001105
1515001000001114,3697411000001105
1518971000001112,3697211000001106
1518981000001114,3697211000001106
1576691000001113,38878911000001101
1576701000001113,38878911000001101
1576721000001118,38879211000001100
1576741000001111,38879211000001100
1577851000001118,38879611000001103
1577861000001115,38879611000001103
1578291000001114,38879411000001101
1578301000001113,38879411000001101
1579651000001113,38879011000001105
1579661000001111,38879011000001105
1579791000001112,38879811000001104
1579801000001111,38879811000001104
1605781000001113,39001111000001103
1605791000001110,39001111000001103
1607181000001115,35141811000001104
1607191000001118,35141811000001104
1607541000001115,35142011000001102
1607551000001117,35142011000001102
1607901000001114,35142211000001107
1607921000001119,35142211000001107
1610641000001118,39001211000001109
1610651000001115,39001211000001109
1611871000001115,35141911000001109
1611881000001118,35141911000001109
1612551000001118,35142311000001104
1612561000001115,35142311000001104
1613081000001114,35142111000001101
1613091000001111,35142111000001101
1614551000001114,39020411000001106
1614561000001112,39020411000001106
1614651000001113,39021111000001107
1614661000001111,39021111000001107
1758391000001119,3697511000001109
1758401000001116,3697511000001109
1760921000001110,3697111000001100
1760941000001117,3697111000001100
1762071000001114,3697311000001103
1762081000001111,3697311000001103
1816871000001116,39696711000001101
1816881000001119,39696711000001101
1818661000001111,39696511000001106
1818671000001118,39696511000001106
1856241000001116,3152511000001104
1856251000001118,3152511000001104
1857401000001118,3150011000001108
1857421000001113,3150011000001108
1859501000001110,7976711000001102
1859521000001115,7976711000001102
1859881000001117,252111000001100
1859891000001115,252111000001100
1861101000001111,3156811000001100
1861121000001116,3156811000001100
1863801000001116,225411000001101
1863821000001111,225411000001101
1865281000001114,210011000001108
1865291000001111,210011000001108
1874241000001113,3150111000001109
1874251000001111,3150111000001109
1875261000001110,3157311000001107
1875271000001117,3157311000001107
1875281000001115,7976811000001105
1875291000001118,7976811000001105
1877341000001114,1593211000001102
1877351000001112,1593211000001102
1878081000001118,3152811000001101
1878091000001116,3152811000001101
1879641000001114,1593311000001105
1879651000001112,1593311000001105
1889041000001110,1593111000001108
1889051000001113,1593111000001108
1965501000001114,39853911000001106
1965521000001119,39853911000001106
1967881000001114,39854011000001109
1967891000001111,39854011000001109
1971441000001119,39900811000001105
1971451000001116,39900811000001105
1972101000001117,39897511000001102
1972121000001112,39897511000001102
1972501000001110,39901011000001108
1972521000001115,39901011000001108
1975001000001112,39901111000001109
1975021000001117,39901111000001109
1976941000001117,39900911000001100
1976951000001119,39900911000001100
1977701000001119,39897611000001103
1977721000001114,39897611000001103
2027191000001115,40532811000001107
2027201000001118,40532811000001107
2031071000001110,24661311000001108
2031081000001112,24661311000001108
2105061000001117,3149011000001103
2105071000001110,3149011000001103
2105101000001115,674011000001107
2105121000001110,674011000001107
2105341000001115,3152011000001107
2105351000001117,3152011000001107
2109661000001114,7814111000001106
2109671000001116,7814111000001106
2112361000001110,221311000001106
2112371000001117,221311000001106
2112801000001118,3156311000001109
2112821000001113,3156311000001109
2123841000001117,565111000001107
2123851000001119,565111000001107
2137701000001115,3152211000001102
2137721000001110,3152211000001102
2141561000001116,1469711000001103
2141571000001114,1469711000001103
2144481000001113,3149111000001102
2144491000001110,3149111000001102
2144501000001118,3156511000001103
2144521000001113,3156511000001103
2154241000001116,1472311000001100
2154251000001118,1472311000001100
2155501000001115,1468011000001105
2155521000001110,1468011000001105
2156401000001112,7814511000001102
2156421000001117,7814511000001102
2219941000001117,40533011000001105
2219951000001119,40533011000001105
2220041000001115,40532911000001102
2220051000001117,40532911000001102
2225841000001115,24661411000001101
2225851000001117,24661411000001101
2239461000001115,1155964008
2421101000001111,40928511000001102
2421121000001116,40928511000001102
2546891000001111,41290211000001103
2546901000001112,41290211000001103
2547871000001110,41290511000001100
2547881000001112,41290511000001100
2548051000001113,41290711000001105
2548061000001111,41290711000001105
2549721000001111,41290611000001101
2549741000001118,41290611000001101
2551171000001112,41290411000001104
2551181000001114,41290411000001104
2553971000001113,41290811000001102
2553981000001110,41290811000001102
2830991000001116,777709007
2831001000001117,777709007
2848151000001113,776330005
2848161000001111,776330005
2865621000001112,773245005
2865641000001119,773245005
2872251000001117,777302001
2872261000001119,777302001
3031051000001112,8094611000001105
3031061000001110,8094611000001105
3102001000001117,41976711000001100
3102021000001112,41976711000001100
3102281000001115,41976511000001105
3102291000001118,41976511000001105
3102581000001118,41976911000001103
3102591000001116,41976911000001103
3103141000001114,41977011000001104
3103151000001112,41977011000001104
3103501000001118,41976811000001108
3103521000001113,41976811000001108
3103881000001111,41976611000001109
3103891000001113,41976611000001109
3143761000001118,4250511000001101
3143771000001111,4250511000001101
3146141000001110,4250311000001107
3146151000001113,4250311000001107
3158501000001115,18468911000001100
3158521000001110,18468911000001100
3161541000001115,20170111000001105
3161551000001117,20170111000001105
3169201000001115,20170911000001108
3169221000001110,20170911000001108
3180881000001119,4250611000001102
3180891000001117,4250611000001102
3188141000001119,4250411000001100
3188151000001116,4250411000001100
3188981000001110,18469011000001109
3188991000001112,18469011000001109
3214641000001118,42043111000001101
3214651000001115,42043111000001101
3215441000001115,42043011000001102
3215451000001117,42043011000001102
3216541000001113,42043211000001107
3216551000001111,42043211000001107
3281691000001113,42209411000001108
3281701000001113,42209411000001108
3282051000001118,42215811000001105
3282061000001115,42215811000001105
3282421000001117,42216011000001108
3282441000001110,42216011000001108
3282771000001111,42215911000001100
3282781000001113,42215911000001100
3283051000001113,42209211000001109
3283061000001111,42209211000001109
3283671000001110,42209311000001101
3283681000001112,42209311000001101
3283771000001115,42209111000001103
3283781000001118,42209111000001103
3284091000001116,42215711000001102
3284101000001110,42215711000001102
4310801000001118,164201000001108
4441801000001112,372001000001105
7887601000001113,164201000001108
7889901000001114,372001000001105
11458901000001115,16401000001105
11468201000001117,41001000001100
11476301000001118,60001000001102
11486401000001116,87101000001103
11518801000001111,182301000001109
11546401000001118,253801000001101
11572301000001114,324401000001107
11576401000001117,335001000001101
11615701000001119,441301000001106
11639101000001113,510901000001104
11651801000001117,549701000001104
11722601000001115,753101000001101
11739801000001113,801201000001104
11930401000001112,3642801000001102
11952601000001110,3874201000001100
11952701000001117,3874301000001109
12010401000001110,16401000001105
12010501000001114,87101000001103
12010901000001118,60001000001102
12011001000001110,335001000001101
12011101000001111,182301000001109
12011201000001116,253801000001101
12011301000001113,324401000001107
12011401000001117,753101000001101
12011501000001118,801201000001104
12011601000001119,549701000001104
12011701000001112,41001000001100
12011801000001115,441301000001106
12011901000001114,510901000001104
12012001000001118,3874301000001109
12012101000001117,3874201000001100
12230801000001114,3642801000001102
14632501000001119,3561011000001102
14632601000001115,3561011000001102
14810101000001111,3560911000001105
14810201000001116,3560911000001105
14814501000001111,3576411000001106
14814601000001110,3576411000001106
14817501000001119,3582911000001106
14817601000001115,3582911000001106
14835501000001117,3576511000001105
14835601000001118,3576511000001105
14918701000001118,3583011000001103
14918801000001110,3583011000001103
15010301000001117,3909211000001103
15010401000001113,3909211000001103
15010501000001112,3909311000001106
15010601000001111,3909311000001106
15053701000001116,4078311000001100
15053801000001113,4078311000001100
15601901000001115,8671611000001108
15602001000001111,8671611000001108
15602101000001112,8671811000001107
15602201000001117,8671811000001107
15602301000001114,8671711000001104
15602401000001118,8671711000001104
15602501000001119,8671911000001102
15602601000001115,8671911000001102
15787501000001111,8483511000001102
15787601000001110,8483511000001102
15787901000001115,8483311000001108
15788001000001118,8483311000001108
15788901000001119,8483411000001101
15789001000001112,8483411000001101
16259301000001114,647711000001101
16260101000001113,462611000001100
16260201000001118,462611000001100
16260301000001110,870611000001103
16260501000001115,228711000001100
16260601000001116,228711000001100
16260701000001114,854611000001108
16260801000001117,854611000001108
16262101000001112,481211000001106
16262501000001119,464711000001104
16262601000001115,464711000001104
16262701000001113,559911000001102
16262801000001116,559911000001102
16263301000001115,430311000001102
16263501000001110,554711000001100
16263601000001114,554711000001100
16263901000001119,840911000001105
16264001000001116,840911000001105
16264101000001115,664711000001102
16264201000001110,664711000001102
16266701000001112,653011000001107
16298701000001114,761311000001108
16298801000001117,761311000001108
16298901000001111,709511000001100
16299001000001118,709511000001100
16299101000001117,578111000001109
16299701000001116,588211000001106
16299801000001113,588211000001106
16301301000001111,525011000001104
16301401000001115,525011000001104
16301501000001116,857111000001105
16301601000001117,857111000001105
16501701000001113,89711000001108
16501801000001116,89711000001108
16502301000001116,259311000001106
16503301000001110,898711000001102
16503401000001119,898711000001102
16536101000001110,778311000001107
16536201000001115,778311000001107
16537101000001113,83811000001102
16537501000001115,559411000001105
16537601000001116,559411000001105
16538701000001110,739211000001106
16538801000001118,739211000001106
16539101000001118,342511000001100
16539301000001116,849411000001107
16539401000001112,849411000001107
16539901000001115,603711000001100
16540001000001110,603711000001100
16541101000001116,171211000001100
16541501000001114,703511000001102
16541601000001113,703511000001102
17271901000001110,3147311000001105
17272001000001119,3147311000001105
17272501000001111,3148211000001103
17273301000001110,3149511000001106
17274101000001110,3150511000001100
17274201000001115,3150511000001100
17274701000001111,3151411000001108
17275901000001112,3153011000001103
17276301000001117,3153511000001106
17276401000001113,3153511000001106
17278101000001115,3155911000001103
17279501000001118,3157711000001106
17747101000001114,4250111000001105
17947901000001118,4576811000001106
17948001000001116,4576811000001106
17948101000001115,4577111000001101
17948201000001110,4577111000001101
17948301000001118,4577311000001104
17948401000001114,4577311000001104
18109101000001112,3960511000001109
18109501000001119,3960911000001102
18109901000001110,3961411000001101
18153301000001116,4469911000001108
18153401000001112,4469911000001108
18568301000001111,5456811000001106
18592501000001116,5467311000001106
20763901000001118,8094511000001106
20884501000001111,8648411000001104
20884601000001110,8648411000001104
20884701000001117,8648711000001105
20884801000001114,8648711000001105
20884901000001115,8649011000001103
20885001000001115,8649011000001103
20885301000001117,8649311000001100
20885401000001113,8649311000001100
21014101000001112,8457811000001101
21014501000001119,8458411000001104
21014601000001115,8458411000001104
21015501000001118,8459911000001104
21712901000001115,3957511000001103
21713001000001112,3957511000001103
21713301000001110,3956811000001102
21713401000001119,3956811000001102
21739101000001116,3902811000001107
21739201000001111,3902811000001107
21739301000001119,3902611000001108
21739401000001110,3902611000001108
21739501000001114,3902311000001103
21739601000001113,3902311000001103
21888301000001118,4073311000001108
21888401000001114,4073311000001108
21888501000001113,4073111000001106
21888601000001112,4073111000001106
21888701000001119,4072911000001102
21888801000001111,4072911000001102
21980501000001115,965411000001108
21980601000001116,965411000001108
21980901000001111,1318011000001101
21981001000001119,1318011000001101
21981101000001118,1217311000001107
21981201000001113,1217311000001107
21983901000001119,1161811000001109
21984001000001116,1161811000001109
21998901000001114,1048711000001109
21999001000001116,1048711000001109
21999501000001113,1213511000001106
21999601000001112,1213511000001106
22000301000001116,1097511000001107
22000401000001112,1097511000001107
22033301000001115,1256111000001101
22033401000001111,1256111000001101
22061501000001116,1288111000001109
22061601000001117,1288111000001109
22088701000001119,3689011000001106
22088801000001111,3689011000001106
22213301000001117,3153411000001107
22213401000001113,3153411000001107
22214701000001116,3150411000001104
22214801000001113,3150411000001104
22216301000001110,3146811000001103
22216401000001119,3146811000001103
22357101000001114,3354311000001105
22357201000001119,3354311000001105
22942901000001117,5456611000001107
22943001000001114,5456611000001107
23058901000001119,5346511000001103
23059001000001112,5346511000001103
23138101000001110,8649211000001108
23138201000001115,8649211000001108
23138301000001112,8648911000001107
23138401000001116,8648911000001107
23138501000001117,8648611000001101
23138601000001118,8648611000001101
23138701000001111,8648311000001106
23138801000001119,8648311000001106
23451101000001118,8459611000001105
23451201000001113,8459611000001105
23452101000001112,8458211000001103
23452201000001117,8458211000001103
23452501000001119,8457711000001109
23452601000001115,8457711000001109
23689701000001113,8457911000001106
23690101000001117,8458711000001105
23690201000001112,8458711000001105
23691101000001112,8460011000001102
23863701000001116,8648511000001100
23863801000001113,8648511000001100
23863901000001119,8648811000001102
23864001000001116,8648811000001102
23864101000001115,8649411000001107
23864201000001110,8649411000001107
23864301000001118,8649511000001106
23864401000001114,8649511000001106
24159301000001116,1504811000001100
24159401000001112,1504811000001100
24160701000001116,1505511000001102
24161101000001112,1505711000001107
24161201000001117,1505711000001107
24203901000001113,1509011000001107
24204001000001111,1509011000001107
24204701000001113,1509411000001103
24205301000001113,1509711000001109
24205401000001117,1509711000001109
24207301000001116,1510711000001104
24207401000001112,1510711000001104
24207701000001117,1510911000001102
24207901000001115,1511011000001105
24208001000001118,1511011000001105
24208501000001110,1511311000001108
24208601000001114,1511311000001108
24209701000001114,1511911000001109
24210101000001116,1512111000001101
24210201000001111,1512111000001101
24619101000001113,1467911000001108
24619901000001111,1468311000001108
24620001000001113,1468311000001108
24620301000001111,1468511000001102
24620701000001110,1468711000001107
24620801000001118,1468711000001107
24620901000001112,1468811000001104
24621001000001115,1468811000001104
24622501000001115,1469611000001107
24623101000001118,1469911000001101
24623201000001113,1469911000001101
24623301000001116,1470011000001102
24623401000001112,1470011000001102
24659701000001118,1470311000001104
24660101000001118,1470511000001105
24660301000001116,1470611000001109
24660401000001112,1470611000001109
24660701000001117,1470811000001108
24660801000001114,1470811000001108
24663501000001116,1472211000001108
24663901000001112,1472411000001107
24664001000001110,1472411000001107
24664501000001118,1472711000001101
24664601000001119,1472711000001101
24664901000001114,1472911000001104
24665101000001110,1473011000001107
24667101000001117,1474011000001109
24667201000001112,1474011000001109
24667501000001110,1474211000001104
24667601000001114,1474211000001104
25653301000001114,3147511000001104
25653401000001118,3147511000001104
25653901000001110,3148311000001106
25654901000001112,3149711000001101
25655901000001111,3150711000001105
25656001000001119,3150711000001105
25656501000001111,3151711000001102
25657901000001117,3153211000001108
25658301000001117,3153711000001101
25658401000001113,3153711000001101
25660501000001118,3156211000001101
25661901000001118,3158011000001105
26454501000001116,4470011000001107
26454601000001117,4470011000001107
26645701000001114,3960711000001104
26646101000001118,3961111000001106
26646501000001111,3961711000001107
26657501000001111,4250211000001104
26758301000001112,4577011000001102
26758401000001116,4577011000001102
26758501000001117,4577211000001107
26758601000001118,4577211000001107
26758701000001111,4577411000001106
26758801000001119,4577411000001106
27634301000001111,5456911000001101
27643701000001114,5467411000001104
27643901000001111,5467511000001100
27644101000001110,5467611000001101
27644201000001115,5467611000001101
29903301000001110,9050311000001103
29903401000001119,9050311000001103
29926301000001114,9050411000001105
29926401000001118,9050411000001105
31303301000001113,9696911000001102
31303401000001117,9696911000001102
31303501000001118,9698111000001101
31303601000001119,9698111000001101
31303701000001112,9698511000001105
31303801000001115,9698511000001105
31310501000001110,9697111000001102
31310601000001114,9697111000001102
31310701000001116,9698311000001104
31310801000001113,9698311000001104
31310901000001119,9698611000001109
31311001000001111,9698611000001109
31584501000001117,9792611000001102
31584901000001113,9792911000001108
31585301000001111,9793211000001105
31662301000001112,9792711000001106
31662501000001117,9793011000001100
31662701000001111,9793311000001102
35488701000001112,10292911000001101
35488801000001115,10292911000001101
35489501000001113,10293411000001100
35489601000001112,10293411000001100
35490501000001117,10294211000001101
35490601000001118,10294211000001101
35507101000001116,10292711000001103
35507201000001111,10292711000001103
35507501000001114,10293311000001107
35507601000001113,10293311000001107
35508101000001115,10294011000001106
35508201000001110,10294011000001106
35664701000001116,10402811000001109
35664801000001113,10402811000001109
35664901000001119,10403011000001107
35665001000001119,10403011000001107
35665301000001116,10403311000001105
35665401000001112,10403311000001105
35695301000001119,10402911000001104
35695401000001110,10402911000001104
35695501000001114,10403111000001108
35695601000001113,10403111000001108
35695901000001118,10403511000001104
35696001000001110,10403511000001104
35720501000001117,10412611000001107
35720601000001118,10412611000001107
35720901000001113,10413011000001109
35721001000001116,10413011000001109
35721101000001115,10413211000001104
35721201000001110,10413211000001104
35775301000001117,10412811000001106
35775401000001113,10412811000001106
35775701000001118,10413111000001105
35775801000001110,10413111000001105
35775901000001116,10413311000001107
35776001000001113,10413311000001107
37779901000001118,481211000001106
37807801000001110,647711000001101
37808801000001114,653011000001107
37924501000001117,1467911000001108
37924901000001113,1469611000001107
37925801000001118,1472211000001108
38161801000001116,3148211000001103
38161901000001110,3148311000001106
38162601000001110,3151411000001108
38162701000001117,3151711000001102
38163201000001118,3155911000001103
38163301000001110,3156211000001101
38315401000001114,3960511000001109
38315501000001113,3960711000001104
38315701000001119,3960911000001102
38315801000001111,3961111000001106
38315901000001117,3961411000001101
38316001000001114,3961711000001107
38380901000001113,4250111000001105
38381001000001116,4250211000001104
38702401000001115,5456811000001106
38710301000001110,5467311000001106
38710501000001115,5467511000001100
40990401000001111,9792611000001102
40990501000001110,9792711000001106
40990701000001116,9792911000001108
40990801000001113,9793011000001100
40991001000001111,9793211000001105
40991101000001112,9793311000001102
41107001000001112,83811000001102
41117701000001112,171211000001100
41126701000001116,259311000001106
41135601000001117,342511000001100
41229101000001111,1505511000001102
41229901000001114,1509411000001103
41230501000001112,1510911000001102
41230601000001111,1511911000001109
42338701000001113,11554511000001109
42338801000001116,11554511000001109
42338901000001110,11554711000001104
42339001000001117,11554711000001104
42339101000001116,11554911000001102
42339201000001111,11554911000001102
42347101000001110,11554611000001108
42347301000001112,11554811000001107
42347501000001117,11555011000001102
42369901000001113,11554611000001108
42370001000001112,11554811000001107
42370101000001113,11555011000001102
42860801000001114,11769611000001101
42860901000001115,11769611000001101
42861001000001112,11769411000001104
42861101000001113,11769411000001104
43648501000001115,12083311000001109
43648601000001116,12083311000001109
43648701000001114,12083411000001102
43648801000001117,12083411000001102
43648901000001111,12083511000001103
43649001000001118,12083511000001103
43649101000001117,12083611000001104
43649201000001112,12083611000001104
43649301000001115,12083711000001108
43649401000001111,12083711000001108
43649501000001110,12083811000001100
43649601000001114,12083811000001100
43649701000001116,12083911000001105
43649801000001113,12083911000001105
43649901000001119,12084011000001108
43650001000001112,12084011000001108
43650101000001113,12084111000001109
43650201000001118,12084111000001109
43650301000001110,12084211000001103
43650401000001119,12084211000001103
43650501000001115,12084311000001106
43650601000001116,12084311000001106
43650701000001114,12084411000001104
43650801000001117,12084411000001104
43650901000001111,12084511000001100
43651001000001119,12084511000001100
43651101000001118,12084611000001101
43651201000001113,12084611000001101
43651301000001116,12084711000001105
43651401000001112,12084711000001105
43651501000001111,12084811000001102
43651601000001110,12084811000001102
43684101000001114,12064211000001100
43684201000001119,12064211000001100
43684301000001111,12064511000001102
43684401000001115,12064511000001102
43684501000001116,12064811000001104
43684601000001117,12064811000001104
43684701000001110,12065111000001105
43684801000001118,12065111000001105
43684901000001112,12065411000001100
43685001000001112,12065411000001100
43685101000001113,12065711000001106
43685201000001118,12065711000001106
43685301000001110,12066011000001100
43685401000001119,12066011000001100
43685501000001115,12066311000001102
43685601000001116,12066311000001102
43685701000001114,12066611000001107
43685801000001117,12066611000001107
43685901000001111,12067011000001102
43686001000001119,12067011000001102
43686301000001116,12067611000001109
43686401000001112,12067611000001109
43686701000001117,12068111000001100
43686801000001114,12068111000001100
43687501000001113,12069411000001102
43687601000001112,12069411000001102
43687901000001117,12070011000001109
43688001000001115,12070011000001109
43688701000001118,12071011000001100
43688801000001110,12071011000001100
43688901000001116,12071311000001102
43689001000001114,12071311000001102
43709301000001119,12071211000001105
43709401000001110,12071211000001105
43709501000001114,12070811000001103
43709601000001113,12070811000001103
43710301000001110,12069811000001100
43710401000001119,12069811000001100
43710701000001114,12069111000001107
43710801000001117,12069111000001107
43711501000001111,12068011000001101
43711601000001110,12068011000001101
43711901000001115,12067311000001104
43712001000001111,12067311000001104
43712301000001114,12066811000001106
43712401000001118,12066811000001106
43712501000001119,12066511000001108
43712601000001115,12066511000001108
43712701000001113,12066211000001105
43712801000001116,12066211000001105
43712901000001110,12065911000001108
43713001000001118,12065911000001108
43713101000001117,12065611000001102
43713201000001112,12065611000001102
43713301000001115,12065311000001107
43713401000001111,12065311000001107
43713501000001110,12065011000001109
43713601000001114,12065011000001109
43713701000001116,12064711000001107
43713801000001113,12064711000001107
43713901000001119,12064411000001101
43714001000001116,12064411000001101
43714101000001115,12064111000001106
43714201000001110,12064111000001106
43746101000001118,12064311000001108
43746201000001113,12064311000001108
43746301000001116,12064611000001103
43746401000001112,12064611000001103
43746501000001111,12064911000001109
43746601000001110,12064911000001109
43746701000001117,12065211000001104
43746801000001114,12065211000001104
43746901000001115,12065511000001101
43747001000001116,12065511000001101
43747101000001115,12065811000001103
43747201000001110,12065811000001103
43747301000001118,12066111000001104
43747401000001114,12066111000001104
43747501000001113,12066411000001109
43747601000001112,12066411000001109
43747701000001119,12066711000001103
43747801000001111,12066711000001103
43747901000001117,12067211000001107
43748001000001115,12067211000001107
43748301000001117,12067811000001108
43748401000001113,12067811000001108
43748701000001118,12068211000001106
43748801000001110,12068211000001106
43749501000001117,12069611000001104
43749601000001118,12069611000001104
43749901000001113,12070211000001104
43750001000001115,12070211000001104
43750501000001112,12071111000001104
43750601000001111,12071111000001104
43750701000001118,12071411000001109
43750801000001110,12071411000001109
45851301000001119,13077811000001106
45851401000001110,13077811000001106
45851501000001114,13077911000001101
45851601000001113,13077911000001101
45851701000001115,13078011000001104
45851801000001112,13078011000001104
45851901000001118,13078111000001103
45852001000001114,13078111000001103
45885301000001113,13050211000001108
45885401000001117,13050211000001108
45885701000001112,13050811000001109
45885801000001115,13050811000001109
45886301000001119,13051711000001109
45886401000001110,13051711000001109
45886701000001115,13052311000001101
45886801000001112,13052311000001101
45917901000001111,13052211000001109
45918001000001113,13052211000001109
45918301000001111,13051611000001100
45918401000001115,13051611000001100
45918901000001112,13050711000001101
45919001000001119,13050711000001101
45919301000001116,13050111000001102
45919401000001112,13050111000001102
45953301000001111,13050311000001100
45953401000001115,13050311000001100
45953701000001110,13050911000001104
45953801000001118,13050911000001104
45954301000001113,13051811000001101
45954401000001117,13051811000001101
45954701000001112,13052411000001108
45954801000001115,13052411000001108
46615301000001117,318778006
50003301000001110,14013011000001104
50003401000001119,14013011000001104
50019101000001113,13975011000001100
50019201000001118,13975011000001100
50049501000001110,13974911000001100
50049601000001114,13974911000001100
50082301000001115,13975111000001104
50082401000001111,13975111000001104
50142101000001116,14117111000001100
50142201000001111,14117111000001100
50145901000001110,14116711000001102
50146001000001118,14116711000001102
50169101000001119,14117011000001101
50169201000001114,14117011000001101
50173101000001112,14117211000001106
50173201000001117,14117211000001106
50668301000001111,14345011000001105
50668401000001115,14345011000001105
50668501000001116,14341711000001105
50668601000001117,14341711000001105
51860601000001117,5456911000001101
51897201000001118,5467411000001104
53275601000001119,15083211000001104
53275701000001112,15083211000001104
53285401000001110,15082811000001106
53285501000001114,15082811000001106
53318201000001112,15083011000001109
53318301000001115,15083011000001109
53348601000001116,15082911000001101
53348701000001114,15082911000001101
53348801000001117,15083311000001107
53348901000001111,15083311000001107
53385601000001116,15083111000001105
53385701000001114,15083111000001105
53426201000001111,15102011000001105
53426301000001119,15102011000001105
53468001000001111,15102111000001106
53468101000001112,15102111000001106
53769301000001113,15229411000001101
53769401000001117,15229411000001101
53769501000001118,15229611000001103
53769601000001119,15229611000001103
