snomedctdescriptionid,snomedctconceptid
3708829019,767945004
3708830012,714446002
3708831011,714446002
3710293014,767794006
3710294015,767794006
3710297010,768802007
3710298017,768802007
3710836011,395483007
3710837019,395483007
3710838012,395484001
3710839016,395484001
3710981014,768379007
3710982019,768379007
3711640012,349906001
3711641011,349906001
3711642016,349907005
3711643014,349907005
3713137016,356520008
3713324012,87652004
3713325013,356519002
3713326014,404824004
3713327017,404824004
3713328010,398695002
3713421015,420686001
3713562011,108547003
3713563018,420654006
3715156012,737678003
3715160010,412544008
3715165017,768801000
3715417013,46547007
3715769019,7092007
3715881012,318638009
3716376015,55745002
3718164017,772320003
3718165016,772320003
3718183012,772328005
3718184018,772328005
3718577017,772507002
3718578010,772507002
3718648012,772542003
3718649016,772542003
3718650016,772543008
3718651017,772543008
3729076013,774536003
3729077016,774536003
3729385015,774685003
3729386019,774685003
3729387011,774686002
3729388018,774686002
3729389014,774687006
3729390017,774687006
3729391018,774687006
3729392013,774688001
3729393015,774688001
3729560011,774768008
3729561010,774768008
3729794011,774880006
3729795012,774880006
3729796013,774881005
3729797016,774881005
3732654011,776228005
3732655012,776228005
3732662015,776232004
3732663013,776232004
3732668016,776235002
3732669012,776235002
3733120018,776454004
3733121019,776454004
3733786019,776770001
3733787011,776770001
3734009010,776879005
3734010017,776879005
3734981014,777344007
3734982019,777344007
3738119010,778281006
3738120016,778281006
3738325019,778382001
3738326018,778382001
3738327010,778383006
3738328017,778383006
3738329013,778383006
3738330015,778384000
3738331016,778384000
3738332011,778385004
3738333018,778385004
3738334012,778386003
3738335013,778386003
3738469010,778450000
3738470011,778450000
3738633011,778528004
3738634017,778528004
3738635016,778529007
3738636015,778529007
3740630013,779466006
3740631012,779466006
3740638018,779470003
3740639014,779470003
3740644019,779473001
3740645018,779473001
3740989016,779640002
3740990013,779640002
3740991012,779641003
3740992017,779641003
3741488012,779877008
3741489016,779877008
3741490013,779878003
3741491012,779878003
3741695014,779979005
3741696010,779979005
3742396018,780313005
3742397010,780313005
3742398017,780314004
3742399013,780314004
3751808014,781771005
3751809018,781771005
3752201014,781958003
3752202019,781958003
3752469011,782083003
3752470012,782083003
3758670014,783359006
3758671013,783359006
3758672018,783360001
3758673011,783360001
3758674017,783361002
3758675016,783361002
3762888011,392655008
3762889015,392655008
3762890012,766518001
3762891011,766518001
3762892016,392656009
3762893014,392656009
3766362018,785195007
3766363011,785195007
3779071017,783066003
3779072012,783066003
3983345014,874933003
3983346010,874933003
3983347018,874934009
3983348011,874934009
3994077011,879978003
3994078018,879978003
3994079014,879979006
3994080012,879979006
3994081011,879980009
3994082016,879980009
3994083014,879981008
3994084015,879981008
4025834011,895721002
4025835012,895721002
4564626018,1153514005
4564627010,1153514005
4564628017,1153515006
4564629013,1153515006
4590673012,698758004
4590674018,698758004
4673815017,1187451006
4673816016,1187451006
5033978018,1216967007
5033979014,1216967007
5033980012,1216968002
5033981011,1216968002
5033982016,1216969005
5033983014,1216969005
5033984015,1216970006
5033985019,1216970006
5033986018,1216971005
5033987010,1216971005
5033988017,1216971005
5035237013,1217234006
5035238015,1217234006
5035239011,1217235007
5035240013,1217235007
5035241012,1217236008
5035242017,1217236008
5035243010,1217237004
5035244016,1217237004
5035245015,1217238009
5035246019,1217238009
5035973013,1217353003
5035974019,1217353003
5035975018,1217354009
5035976017,1217354009
5035977014,1217355005
5035978016,1217355005
5035979012,1217356006
5035980010,1217356006
5035981014,1217357002
5035982019,1217357002
5072319014,1231329006
5072320015,1231329006
5072321016,1231330001
5072322011,1231330001
5072325013,1231332009
5072326014,1231332009
5072329019,1231334005
5072330012,1231334005
5072331011,1231335006
5072332016,1231335006
5072564012,1231402002
5072565013,1231402002
5072566014,1231403007
5072567017,1231403007
5072568010,1231404001
5072569019,1231404001
5072570018,1231405000
5072571019,1231405000
5072572014,1231406004
5072573016,1231406004
5072574010,1231406004
5072575011,1231407008
5072576012,1231407008
5072577015,1231407008
5073308018,1231531001
5073309014,1231531001
5073310016,1231531001
5073311017,1231532008
5073312012,1231532008
5073313019,1231533003
5073314013,1231533003
5073315014,1231534009
5073316010,1231534009
5073317018,1231535005
5073318011,1231535005
5074070013,1231736009
5074071012,1231736009
5074072017,1231736009
5074280016,1231777008
5074281017,1231777008
5074282012,1231777008
5110447015,1240343008
5110448013,1240343008
5110516012,1240358000
5110517015,1240358000
5110518013,1240358000
5110523013,1240360003
5110524019,1240360003
5110525018,1240361004
5110526017,1240361004
5110543019,1240366009
5110544013,1240366009
5110545014,1240367000
5110546010,1240367000
5110547018,1240368005
5110548011,1240368005
5110549015,1240369002
5110550015,1240369002
5110574017,1240375006
5110575016,1240375006
5110576015,1240375006
5198217012,1269396003
5198231012,1269396003
109541000001113,35904011000001100
109551000001111,35904011000001100
167961000001113,37135611000001103
167971000001115,37135611000001103
169081000001113,37121211000001101
169091000001110,37121211000001101
169201000001111,37135811000001104
169221000001116,37135811000001104
170141000001115,37120911000001103
170151000001117,37120911000001103
173981000001116,37135411000001101
173991000001119,37135411000001101
176581000001117,17012211000001107
176591000001115,17012211000001107
178481000001119,28237411000001104
178491000001117,28237411000001104
180101000001112,22600211000001101
180121000001117,22600211000001101
185381000001114,17012411000001106
185391000001111,17012411000001106
187961000001110,17012611000001109
187971000001117,17012611000001109
188501000001116,37135711000001107
188521000001111,37135711000001107
191111000000115,114631000000104
192101000001112,37121311000001109
192121000001117,37121311000001109
193781000001112,37135511000001102
193791000001114,37135511000001102
195091000000111,119211000000109
202381000001118,37135911000001109
202391000001116,37135911000001109
202811000000118,114631000000104
203601000001114,37121011000001106
203621000001119,37121011000001106
205541000001112,28237611000001101
205551000001110,28237611000001101
206211000000118,119211000000109
207601000001117,17012711000001100
207621000001112,17012711000001100
210941000001112,17012511000001105
210951000001110,17012511000001105
215041000001117,17012311000001104
215051000001119,17012311000001104
217341000001112,22600311000001109
217351000001110,22600311000001109
231601000001116,37231311000001108
231621000001111,37231311000001108
231781000001118,37231011000001105
231791000001116,37231011000001105
231841000001119,37230711000001104
231851000001116,37230711000001104
245341000001111,41159611000001100
245351000001114,41159611000001100
245361000001112,41159211000001102
245371000001119,41159211000001102
292651000000115,195361000000103
348671000001111,37504711000001108
348681000001113,37504711000001108
348991000001119,37504111000001107
349001000001119,37504111000001107
349291000001115,37504211000001101
349301000001116,37504211000001101
349951000001119,37504411000001102
349961000001116,37504411000001102
425421000001113,37726411000001100
425441000001115,37726411000001100
426951000001118,37726611000001102
426961000001115,37726611000001102
437301000001119,37756011000001108
437321000001114,37756011000001108
438481000001118,37755711000001102
438491000001116,37755711000001102
439241000001118,37756111000001109
439251000001115,37756111000001109
441581000001111,37756211000001103
441591000001113,37756211000001103
445281000001111,37780411000001108
445291000001113,37780411000001108
446601000001112,37767211000001105
446621000001117,37767211000001105
446661000001111,37767711000001103
446671000001118,37767711000001103
447441000001114,37767311000001102
447451000001112,37767311000001102
447861000001112,37767111000001104
447871000001119,37767111000001104
448841000001110,37780511000001107
448851000001113,37780511000001107
477281000001117,37530611000001101
477291000001115,37530611000001101
477781000001113,37530711000001105
477791000001110,37530711000001105
622821000001115,38003611000001107
622841000001113,38003611000001107
622991000001114,38003111000001104
623001000001113,38003111000001104
623391000001118,38003411000001109
623401000001115,38003411000001109
625821000001114,38003511000001108
625841000001116,38003511000001108
626671000001118,38003711000001103
626681000001116,38003711000001103
626821000001116,38003211000001105
626841000001114,38003211000001105
1120001000001115,35904111000001104
1120021000001110,35904111000001104
1131061000000110,508651000000109
1131071000000115,508651000000109
1131081000000118,508661000000107
1131091000000116,508661000000107
1131101000000112,508671000000100
1131111000000114,508671000000100
1131181000000119,508711000000104
1131191000000117,508711000000104
1131201000000115,508721000000105
1131211000000118,508721000000105
1131221000000112,508731000000107
1131231000000114,508731000000107
1131241000000117,508741000000103
1131251000000119,508741000000103
1131261000000116,508751000000100
1131271000000111,508751000000100
1131281000000113,508761000000102
1131291000000110,508761000000102
1131361000000113,508801000000107
1131371000000118,508801000000107
1131381000000116,508811000000109
1131391000000119,508811000000109
1131401000000116,508821000000103
1131411000000119,508821000000103
1131421000000113,508831000000101
1131431000000110,508831000000101
1131441000000118,508841000000105
1131451000000115,508841000000105
1131461000000117,508851000000108
1131471000000112,508851000000108
1131541000000119,508891000000100
1131551000000116,508891000000100
1131561000000118,508901000000104
1131571000000113,508901000000104
1131581000000110,508911000000102
1131591000000112,508911000000102
1131601000000118,508921000000108
1131611000000116,508921000000108
1131621000000110,508931000000105
1131631000000112,508931000000105
1131641000000115,508941000000101
1131651000000117,508941000000101
1131721000000116,508981000000109
1131731000000119,508981000000109
1131741000000111,508991000000106
1131751000000114,508991000000106
1131761000000112,509001000000106
1131771000000117,509001000000106
1141961000001114,112181000001101
1142091000001112,110631000001105
1142341000001118,110981000001100
1143341000001113,113471000001102
1144671000001112,112181000001101
1145821000001113,110981000001100
1146341000001119,113471000001102
1146821000001115,110631000001105
1173301000001111,38073811000001102
1173321000001116,38073811000001102
1174261000001117,38073611000001101
1174271000001110,38073611000001101
1174781000001116,38073411000001104
1174791000001119,38073411000001104
1238221000001116,11177311000001101
1238241000001114,11177311000001101
1388241000001113,38621711000001100
1388251000001111,38621711000001100
1388341000001115,38621311000001104
1388351000001117,38621311000001104
1388501000001113,38621411000001106
1388521000001118,38621411000001106
1388941000001119,38621811000001108
1388951000001116,38621811000001108
1388961000001118,38621111000001101
1388971000001111,38621111000001101
1389581000001114,38621211000001107
1389591000001111,38621211000001107
1389661000001115,38622011000001105
1389671000001113,38622011000001105
1389861000001116,38621511000001105
1389871000001114,38621511000001105
1390871000001118,38659211000001107
1390881000001116,38659211000001107
1391171000001117,38639811000001107
1391181000001115,38639811000001107
1400371000001115,38639911000001102
1400381000001118,38639911000001102
1436951000001115,38640011000001108
1436961000001117,38640011000001108
1501361000001112,38751111000001107
1501371000001119,38751111000001107
1501881000001111,38751211000001101
1501891000001113,38751211000001101
1502761000001117,38741611000001101
1502771000001110,38741611000001101
1503441000001115,38741711000001105
1503451000001117,38741711000001105
1516451000001110,20577811000001109
1516461000001113,20577811000001109
1518291000001118,11177011000001104
1518301000001119,11177011000001104
1519271000001111,15524311000001103
1519281000001113,15524311000001103
1535201000001114,38809211000001106
1535221000001119,38809211000001106
1535361000001118,38810011000001107
1535371000001111,38810011000001107
1535641000001114,38798311000001109
1535651000001112,38798311000001109
1535861000001114,38798111000001107
1535871000001116,38798111000001107
1535961000001117,38809411000001105
1535971000001110,38809411000001105
1537241000001119,38797911000001109
1537251000001116,38797911000001109
1537261000001118,38809811000001107
1537271000001111,38809811000001107
1537741000001111,38810211000001102
1537751000001114,38810211000001102
1537761000001112,38797711000001107
1537771000001119,38797711000001107
1538041000001110,38809611000001108
1538051000001113,38809611000001108
1539001000001118,38809911000001102
1539021000001113,38809911000001102
1539681000001118,38798411000001102
1539691000001116,38798411000001102
1539761000001117,38810311000001105
1539771000001110,38810311000001105
1539781000001112,38809511000001109
1539791000001114,38809511000001109
1540401000001116,38809711000001104
1540421000001111,38809711000001104
1540461000001117,38810111000001108
1540471000001110,38810111000001108
1540541000001119,38797811000001104
1540551000001116,38797811000001104
1540661000001119,38798211000001101
1540671000001112,38798211000001101
1541201000001110,38809311000001103
1541221000001115,38809311000001103
1541801000001111,38798011000001106
1541821000001116,38798011000001106
1566701000001118,38852911000001101
1566721000001113,38852911000001101
1570341000001114,38853011000001109
1570351000001112,38853011000001109
1586681000001118,38846311000001100
1586691000001116,38846311000001100
1586781000001112,38864711000001104
1586791000001114,38864711000001104
1587141000001116,38888511000001104
1587151000001118,38888511000001104
1587441000001111,38865311000001104
1587451000001114,38865311000001104
1587481000001117,38865111000001101
1587491000001115,38865111000001101
1587581000001116,38885611000001106
1587591000001119,38885611000001106
1587601000001111,38847911000001101
1587621000001116,38847911000001101
1588181000001114,38864911000001102
1588191000001111,38864911000001102
1589261000001115,38865011000001102
1589271000001113,38865011000001102
1590041000001117,38848011000001104
1590051000001119,38848011000001104
1590541000001110,38888611000001100
1590551000001113,38888611000001100
1590641000001114,38865411000001106
1590651000001112,38865411000001106
1590701000001118,38864811000001107
1590721000001113,38864811000001107
1590781000001114,38865211000001107
1590791000001111,38865211000001107
1590961000001117,38846511000001106
1590971000001110,38846511000001106
1590981000001112,38885711000001102
1590991000001114,38885711000001102
1607081000001119,35137811000001105
1607091000001117,35137811000001105
1607501000001118,35138711000001101
1607521000001113,35138711000001101
1607841000001117,35138211000001108
1607851000001119,35138211000001108
1607941000001112,35138011000001103
1607951000001110,35138011000001103
1608001000001111,35138511000001106
1608021000001116,35138511000001106
1611421000001117,35138411000001107
1611441000001110,35138411000001107
1611521000001116,35138611000001105
1611541000001114,35138611000001105
1612091000001118,35138911000001104
1612101000001112,35138911000001104
1612751000001114,35137911000001100
1612761000001112,35137911000001100
1613361000001116,35138111000001102
1613371000001114,35138111000001102
1616891000001113,39010011000001106
1616901000001114,39010011000001106
1617271000001113,39010311000001109
1617281000001110,39010311000001109
1618251000001119,39010211000001101
1618261000001116,39010211000001101
1618721000001116,39010511000001103
1618741000001114,39010511000001103
1621721000001119,39015911000001101
1621741000001112,39015911000001101
1622121000001114,39044611000001100
1622141000001116,39044611000001100
1624021000001115,39044411000001103
1624041000001113,39044411000001103
1626851000001112,39016011000001109
1626861000001110,39016011000001109
1627651000001110,39044511000001104
1627661000001113,39044511000001104
1629391000001116,39044811000001101
1629401000001118,39044811000001101
1632221000001116,39045011000001106
1632241000001114,39045011000001106
1648551000001113,39051511000001104
1648561000001111,39051511000001104
1648851000001111,39050311000001100
1648861000001114,39050311000001100
1649491000001114,39050811000001109
1649501000001117,39050811000001109
1651971000001118,39051011000001107
1651981000001116,39051011000001107
1652571000001119,39050411000001107
1652581000001117,39050411000001107
1653491000001114,39051811000001101
1653501000001117,39051811000001101
1703091000001119,39196411000001106
1703101000001113,39196411000001106
1703291000001111,39196211000001107
1703301000001110,39196211000001107
1703421000001114,39195611000001104
1703441000001116,39195611000001104
1704321000001117,39195911000001105
1704341000001110,39195911000001105
1707451000001111,39196111000001101
1707461000001114,39196111000001101
1708891000001118,39195711000001108
1708901000001117,39195711000001108
1709251000001115,39196511000001105
1709261000001117,39196511000001105
1709371000001119,39196311000001104
1709381000001117,39196311000001104
1757021000001118,15524411000001105
1757041000001111,15524411000001105
1760321000001111,11177411000001108
1760341000001118,11177411000001108
1764091000001117,11177211000001109
1764101000001111,11177211000001109
1767571000001116,20577911000001104
1767581000001119,20577911000001104
1779081000001113,39575411000001101
1779091000001110,39575411000001101
1779181000001112,39575211000001100
1779191000001114,39575211000001100
1780101000001116,39575611000001103
1780121000001111,39575611000001103
1780781000001111,39575711000001107
1780791000001113,39575711000001107
1781141000001114,39575511000001102
1781151000001112,39575511000001102
1781281000001112,39575311000001108
1781291000001114,39575311000001108
1811691000001113,39701011000001101
1811701000001113,39701011000001101
1814621000001113,39701111000001100
1814641000001115,39701111000001100
1815021000001118,39733811000001100
1815041000001111,39733811000001100
1818291000001117,39701211000001106
1818301000001118,39701211000001106
1841471000001119,39801111000001102
1841481000001117,39801111000001102
1841751000001117,39801211000001108
1841761000001119,39801211000001108
1848581000001114,32396511000001107
1848591000001111,32396511000001107
1848961000001113,192511000001101
1848971000001115,192511000001101
1849161000001116,163111000001101
1849171000001114,163111000001101
1849661000001111,710011000001102
1849671000001118,710011000001102
1849941000001119,846811000001103
1849951000001116,846811000001103
1850681000001110,785011000001105
1850691000001112,785011000001105
1851461000001114,32396111000001103
1851471000001116,32396111000001103
1852861000001115,574311000001101
1852871000001113,574311000001101
1853001000001116,32425311000001105
1853021000001111,32425311000001105
1853561000001112,160511000001104
1853571000001119,160511000001104
1855561000001111,721711000001100
1855571000001118,721711000001100
1856281000001110,32396311000001101
1856291000001112,32396311000001101
1856681000001113,388811000001109
1856691000001110,388811000001109
1858901000001111,43211000001107
1858921000001116,43211000001107
1859741000001118,907211000001102
1859751000001115,907211000001102
1860481000001119,296411000001101
1860491000001117,296411000001101
1861541000001115,587411000001106
1861551000001117,587411000001106
1861641000001116,790911000001104
1861651000001118,790911000001104
1863081000001115,927811000001105
1863091000001118,927811000001105
1865941000001114,392011000001100
1865951000001112,392011000001100
1866081000001110,32424911000001107
1866091000001112,32424911000001107
1867441000001112,32396711000001102
1867451000001110,32396711000001102
1870361000001114,1397611000001105
1870371000001116,1397611000001105
1872001000001111,1373111000001102
1872021000001116,1373111000001102
1874301000001118,1369611000001103
1874321000001113,1369611000001103
1876561000001119,1386711000001100
1876571000001112,1386711000001100
1878561000001118,1376111000001107
1878571000001111,1376111000001107
1878981000001117,1340811000001103
1878991000001115,1340811000001103
1881481000001111,32396811000001105
1881491000001113,32396811000001105
1884281000001113,1393711000001106
1884291000001110,1393711000001106
1885201000001116,32425111000001108
1885221000001111,32425111000001108
1885641000001116,7560711000001101
1885651000001118,7560711000001101
1886561000001113,32396611000001106
1886571000001115,32396611000001106
1886861000001111,1369711000001107
1886871000001118,1369711000001107
1886881000001116,1332611000001102
1886891000001119,1332611000001102
1887181000001114,1373011000001103
1887191000001111,1373011000001103
1887281000001117,32396411000001108
1887291000001115,32396411000001108
1887481000001116,7560811000001109
1887491000001119,7560811000001109
1887661000001114,1331311000001103
1887671000001116,1331311000001103
1888161000001118,1330011000001105
1888171000001111,1330011000001105
1888181000001113,1383611000001103
1888191000001110,1383611000001103
1889181000001117,1381011000001109
1889191000001115,1381011000001109
1890441000001110,32425411000001103
1890451000001113,32425411000001103
1890981000001111,1390611000001106
1890991000001113,1390611000001106
1895481000001112,1380011000001100
1895491000001114,1380011000001100
1895741000001114,32396211000001109
1895751000001112,32396211000001109
1895861000001115,1385311000001109
1895871000001113,1385311000001109
1899241000001119,1343611000001106
1899251000001116,1343611000001106
1965741000001117,39856411000001108
1965751000001119,39856411000001108
1968401000001116,39856511000001107
1968421000001111,39856511000001107
1997651000001119,39992211000001108
1997661000001116,39992211000001108
1997751000001114,39835811000001103
1997761000001112,39835811000001103
1998491000001112,39836011000001100
1998501000001115,39836011000001100
1999251000001113,39836211000001105
1999261000001111,39836211000001105
2052071000001115,39834811000001104
2052081000001118,39834811000001104
2054651000001111,39835211000001104
2054661000001114,39835211000001104
2055121000001114,39835411000001100
2055141000001116,39835411000001100
2057691000001113,39834911000001109
2057701000001113,39834911000001109
2058871000001111,39835311000001107
2058881000001113,39835311000001107
2060951000001117,39835611000001102
2060961000001119,39835611000001102
2069501000001117,40192211000001109
2069521000001112,40192211000001109
2071001000001119,40192311000001101
2071021000001114,40192311000001101
2075981000001114,40224811000001108
2075991000001111,40224811000001108
2076101000001111,40225411000001107
2076121000001116,40225411000001107
2076341000001111,40225211000001108
2076351000001114,40225211000001108
2076781000001116,40225011000001103
2076791000001119,40225011000001103
2077041000001111,40225311000001100
2077051000001114,40225311000001100
2077781000001119,40225111000001102
2077791000001117,40225111000001102
2078181000001119,40224911000001103
2078191000001117,40224911000001103
2078261000001116,40225511000001106
2078271000001114,40225511000001106
2087741000001119,40252411000001103
2087751000001116,40252411000001103
2088581000001119,40252511000001104
2088591000001117,40252511000001104
2102541000001115,35311000001104
2102551000001117,35311000001104
2102941000001112,694511000001105
2102951000001110,694511000001105
2103601000001113,19836511000001105
2103621000001118,19836511000001105
2103741000001117,683311000001100
2103751000001119,683311000001100
2113381000001113,397911000001104
2113391000001110,397911000001104
2114141000001119,99411000001101
2114151000001116,99411000001101
2115061000001115,23611000001107
2115071000001113,23611000001107
2115861000001113,582811000001105
2115871000001115,582811000001105
2117241000001118,2211000001109
2117251000001115,2211000001109
2117281000001112,225111000001106
2117291000001114,225111000001106
2119381000001110,13436211000001103
2119391000001112,13436211000001103
2119481000001119,33565611000001109
2119491000001117,33565611000001109
2120341000001115,166411000001101
2120351000001117,166411000001101
2123581000001114,573811000001107
2123591000001111,573811000001107
2124401000001119,13436011000001108
2124421000001114,13436011000001108
2126481000001115,774211000001105
2126491000001118,774211000001105
2126561000001114,502311000001102
2126571000001116,502311000001102
2128101000001118,33572411000001107
2128121000001113,33572411000001107
2128341000001118,497611000001100
2128351000001115,497611000001100
2131341000001112,33565711000001100
2131351000001110,33565711000001100
2132801000001114,13539811000001104
2132821000001119,13539811000001104
2133301000001110,13436311000001106
2133321000001115,13436311000001106
2134001000001114,37230911000001102
2134021000001119,37230911000001102
2135741000001113,13436111000001109
2135751000001111,13436111000001109
2136781000001114,1343211000001109
2136791000001111,1343211000001109
2138301000001118,1372311000001105
2138321000001113,1372311000001105
2139561000001119,37231111000001106
2139571000001112,37231111000001106
2143361000001110,1385211000001101
2143371000001117,1385211000001101
2144801000001115,1386511000001105
2144821000001110,1386511000001105
2145201000001115,19836611000001109
2145221000001110,19836611000001109
2147101000001117,1331111000001100
2147121000001112,1331111000001100
2147281000001116,1393511000001101
2147291000001119,1393511000001101
2147341000001117,1375611000001109
2147351000001119,1375611000001109
2148241000001114,37230811000001107
2148251000001112,37230811000001107
2150361000001115,1383411000001101
2150371000001113,1383411000001101
2150961000001119,1340411000001100
2150971000001112,1340411000001100
2151701000001112,1372211000001102
2151721000001117,1372211000001102
2151881000001111,1368911000001101
2151891000001113,1368911000001101
2152361000001116,1369011000001105
2152371000001114,1369011000001105
2153061000001110,1332411000001100
2153071000001117,1332411000001100
2153341000001112,37231411000001101
2153351000001110,37231411000001101
2154001000001113,33572611000001105
